checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_duration,installment_rate,sex,other_debtors,residence_duration,property,age,other_installment_plans,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,relationship status
0 <= ... < 200 DM,4,existing credits paid back duly till now,domestic appliances,5594,... < 100 DM,1 <= ... < 4 years,2,male,co-applicant,2,building society savings agreement / life insurance,34,bank,own,1,management / self-employed / highly qualified employee / officer,2,none,no,1,single
no checking account,9,no credits taken / all credits paid back duly,repairs,10301,100 <= ... < 500 DM,... < 1 year,2,male,co-applicant,3,building society savings agreement / life insurance,57,stores,rent,1,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
no checking account,7,existing credits paid back duly till now,education,250,unknown / no savings account,... < 1 year,1,female,guarantor,1,real estate,40,none,for free,4,unskilled - resident,2,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,44,all credits at this bank paid back duly,furniture/equipment,577,100 <= ... < 500 DM,... >= 7 years,2,female,co-applicant,1,unknown / no property,27,none,own,1,skilled employee / official,2,none,yes,2,divorced/separated
... < 0 DM,16,existing credits paid back duly till now,car (new),15945,... < 100 DM,1 <= ... < 4 years,2,male,none,4,real estate,75,none,for free,2,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",no,1,married/widowed
0 <= ... < 200 DM,27,all credits at this bank paid back duly,car (new),1096,500 <= ... < 1000 DM,... >= 7 years,3,male,co-applicant,3,building society savings agreement / life insurance,43,bank,own,1,skilled employee / official,1,none,no,2,married/widowed
no checking account,58,no credits taken / all credits paid back duly,business,15945,500 <= ... < 1000 DM,... < 1 year,4,female,guarantor,3,"car or other, not in savings account",46,stores,rent,3,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
... < 0 DM,4,no credits taken / all credits paid back duly,car (used),11090,unknown / no savings account,1 <= ... < 4 years,4,female,none,2,"car or other, not in savings account",21,stores,own,1,management / self-employed / highly qualified employee / officer,2,"yes, registered under customer's name",yes,1,married/widowed
... < 0 DM,21,delay in paying off in the past,retraining,15945,500 <= ... < 1000 DM,... >= 7 years,2,female,co-applicant,4,building society savings agreement / life insurance,55,none,rent,4,unemployed / unskilled - non-resident,1,none,yes,2,married/widowed
0 <= ... < 200 DM,21,delay in paying off in the past,domestic appliances,395,100 <= ... < 500 DM,... < 1 year,1,female,guarantor,2,real estate,40,stores,rent,2,unskilled - resident,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,39,critical account / other credits existing (not at this bank),business,14832,500 <= ... < 1000 DM,... >= 7 years,1,male,guarantor,3,"car or other, not in savings account",26,none,rent,1,unskilled - resident,2,"yes, registered under customer's name",no,1,divorced/separated
0 <= ... < 200 DM,23,critical account / other credits existing (not at this bank),business,9484,100 <= ... < 500 DM,1 <= ... < 4 years,2,male,guarantor,4,"car or other, not in savings account",48,bank,for free,3,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,divorced/separated
0 <= ... < 200 DM,21,critical account / other credits existing (not at this bank),car (new),4697,500 <= ... < 1000 DM,1 <= ... < 4 years,1,female,co-applicant,1,unknown / no property,58,stores,rent,3,unskilled - resident,1,none,no,1,married/widowed
0 <= ... < 200 DM,4,all credits at this bank paid back duly,furniture/equipment,5074,... < 100 DM,1 <= ... < 4 years,1,female,co-applicant,3,unknown / no property,20,stores,for free,4,management / self-employed / highly qualified employee / officer,1,"yes, registered under customer's name",yes,1,single
0 <= ... < 200 DM,59,critical account / other credits existing (not at this bank),business,2863,... < 100 DM,1 <= ... < 4 years,1,male,guarantor,2,unknown / no property,37,stores,rent,1,unskilled - resident,1,"yes, registered under customer's name",yes,2,single
... < 0 DM,23,existing credits paid back duly till now,education,10927,... < 100 DM,... < 1 year,2,male,none,4,unknown / no property,19,bank,own,1,unemployed / unskilled - non-resident,2,none,yes,1,married/widowed
no checking account,65,no credits taken / all credits paid back duly,furniture/equipment,5309,100 <= ... < 500 DM,4 <= ... < 7 years,1,male,none,3,real estate,19,bank,for free,1,unemployed / unskilled - non-resident,1,none,yes,2,single
... >= 200 DM / salary assignments for at least 1 year,4,delay in paying off in the past,business,2316,... < 100 DM,... >= 7 years,2,female,co-applicant,3,"car or other, not in savings account",24,none,for free,3,management / self-employed / highly qualified employee / officer,2,none,yes,1,married/widowed
0 <= ... < 200 DM,4,existing credits paid back duly till now,radio/television,3453,... < 100 DM,... >= 7 years,2,male,none,3,unknown / no property,19,bank,for free,2,unemployed / unskilled - non-resident,2,none,yes,2,divorced/separated
no checking account,12,critical account / other credits existing (not at this bank),education,4511,100 <= ... < 500 DM,4 <= ... < 7 years,1,female,co-applicant,2,unknown / no property,63,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",no,1,single
... >= 200 DM / salary assignments for at least 1 year,22,all credits at this bank paid back duly,domestic appliances,11666,... >= 1000 DM,unemployed,1,male,none,2,"car or other, not in savings account",21,none,for free,1,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
no checking account,31,critical account / other credits existing (not at this bank),car (used),7621,... < 100 DM,... < 1 year,3,female,none,3,real estate,32,bank,own,1,unskilled - resident,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,21,delay in paying off in the past,radio/television,4291,... < 100 DM,... < 1 year,1,male,co-applicant,1,real estate,46,stores,own,1,unskilled - resident,2,"yes, registered under customer's name",yes,2,single
... >= 200 DM / salary assignments for at least 1 year,26,no credits taken / all credits paid back duly,retraining,10834,100 <= ... < 500 DM,unemployed,1,female,none,1,real estate,55,none,rent,2,skilled employee / official,1,"yes, registered under customer's name",yes,1,single
no checking account,8,delay in paying off in the past,radio/television,7225,unknown / no savings account,4 <= ... < 7 years,1,female,co-applicant,1,building society savings agreement / life insurance,19,bank,for free,2,skilled employee / official,1,none,no,1,married/widowed
0 <= ... < 200 DM,27,existing credits paid back duly till now,repairs,2176,500 <= ... < 1000 DM,... < 1 year,1,male,co-applicant,1,unknown / no property,42,stores,own,3,unemployed / unskilled - non-resident,1,none,no,1,divorced/separated
0 <= ... < 200 DM,22,no credits taken / all credits paid back duly,radio/television,15522,100 <= ... < 500 DM,unemployed,2,female,co-applicant,2,real estate,33,bank,rent,4,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",no,1,divorced/separated
no checking account,6,delay in paying off in the past,repairs,3108,100 <= ... < 500 DM,unemployed,2,female,co-applicant,1,"car or other, not in savings account",27,stores,own,2,unemployed / unskilled - non-resident,1,none,no,2,single
no checking account,10,all credits at this bank paid back duly,repairs,2582,... >= 1000 DM,... >= 7 years,2,male,none,2,real estate,19,none,for free,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,married/widowed
no checking account,11,delay in paying off in the past,domestic appliances,10395,100 <= ... < 500 DM,... >= 7 years,1,male,co-applicant,2,unknown / no property,41,bank,own,1,skilled employee / official,2,none,yes,1,divorced/separated
0 <= ... < 200 DM,21,all credits at this bank paid back duly,repairs,3066,... < 100 DM,4 <= ... < 7 years,2,male,none,3,"car or other, not in savings account",29,none,for free,1,unskilled - resident,1,"yes, registered under customer's name",yes,1,married/widowed
0 <= ... < 200 DM,14,all credits at this bank paid back duly,furniture/equipment,1931,... >= 1000 DM,1 <= ... < 4 years,2,male,guarantor,1,unknown / no property,29,none,own,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",no,1,single
no checking account,54,no credits taken / all credits paid back duly,others,1756,500 <= ... < 1000 DM,4 <= ... < 7 years,2,female,none,3,unknown / no property,40,stores,own,2,management / self-employed / highly qualified employee / officer,2,none,yes,1,single
0 <= ... < 200 DM,72,no credits taken / all credits paid back duly,business,2913,unknown / no savings account,... >= 7 years,2,male,none,3,unknown / no property,46,none,for free,3,skilled employee / official,2,none,no,1,married/widowed
... >= 200 DM / salary assignments for at least 1 year,30,all credits at this bank paid back duly,car (used),463,unknown / no savings account,unemployed,4,female,guarantor,3,"car or other, not in savings account",40,bank,own,2,unemployed / unskilled - non-resident,2,"yes, registered under customer's name",yes,2,single
... < 0 DM,22,existing credits paid back duly till now,car (used),2352,... < 100 DM,... < 1 year,4,female,none,3,real estate,27,stores,for free,2,unskilled - resident,1,none,no,2,single
no checking account,23,existing credits paid back duly till now,car (used),15945,500 <= ... < 1000 DM,... >= 7 years,4,male,none,4,real estate,31,stores,own,1,unskilled - resident,2,none,yes,1,married/widowed
0 <= ... < 200 DM,25,all credits at this bank paid back duly,others,621,... < 100 DM,1 <= ... < 4 years,2,female,guarantor,1,building society savings agreement / life insurance,25,bank,rent,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,2,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,15,existing credits paid back duly till now,car (new),2505,... < 100 DM,4 <= ... < 7 years,1,male,none,4,"car or other, not in savings account",22,stores,own,2,unskilled - resident,2,"yes, registered under customer's name",yes,2,married/widowed
no checking account,21,critical account / other credits existing (not at this bank),car (used),8867,unknown / no savings account,1 <= ... < 4 years,2,male,none,1,real estate,42,none,own,1,skilled employee / official,2,"yes, registered under customer's name",no,1,married/widowed
no checking account,37,existing credits paid back duly till now,business,6904,... < 100 DM,unemployed,4,male,guarantor,3,"car or other, not in savings account",26,stores,for free,2,unemployed / unskilled - non-resident,1,"yes, registered under customer's name",yes,1,divorced/separated
no checking account,29,delay in paying off in the past,car (used),2351,... >= 1000 DM,1 <= ... < 4 years,3,male,none,2,real estate,31,stores,for free,2,skilled employee / official,2,none,no,2,single
... < 0 DM,27,critical account / other credits existing (not at this bank),domestic appliances,4216,500 <= ... < 1000 DM,... < 1 year,4,female,none,4,building society savings agreement / life insurance,21,bank,own,3,skilled employee / official,1,"yes, registered under customer's name",no,1,divorced/separated
0 <= ... < 200 DM,4,all credits at this bank paid back duly,others,411,... < 100 DM,... >= 7 years,4,male,guarantor,4,real estate,21,bank,for free,3,unskilled - resident,2,none,yes,1,single
